Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764216309,500,,Aggregated,101.700000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,10905,0,4200.0,3950.5337086576947,48.88849499999992,7237.602421000001,609.8276020174231
1764216310,500,,Aggregated,101.700000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,11008,0,4200.0,3952.19611632859,48.88849499999992,7237.602421000001,609.7348292151163
1764216311,500,,Aggregated,101.400000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,11108,0,4200.0,3953.7449562881784,48.88849499999992,7237.602421000001,609.7783579402233
1764216312,500,,Aggregated,101.300000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,11211,0,4200.0,3955.739722083856,48.88849499999992,7237.602421000001,609.7184907679957
1764216313,500,,Aggregated,101.900000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,11309,0,4200.0,3957.7028071924237,48.88849499999992,7237.602421000001,609.6956406401981
1764216314,500,,Aggregated,101.400000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,11412,0,4200.0,3958.176083957862,48.88849499999992,7237.602421000001,609.6073431475639
1764216315,500,,Aggregated,101.000000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,11510,0,4200.0,3959.5072901370245,48.88849499999992,7237.602421000001,609.6549956559513
1764216316,500,,Aggregated,101.400000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,11614,0,4200.0,3960.954444794485,48.88849499999992,7237.602421000001,609.5022386774582
1764216317,500,,Aggregated,101.200000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,11712,0,4200.0,3962.524122445284,48.88849499999992,7237.602421000001,609.5497780054645
1764216318,500,,Aggregated,100.700000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,11816,0,4200.0,3964.346706733595,48.88849499999992,7237.602421000001,609.6724779959377
1764216319,500,,Aggregated,100.800000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,11913,0,4200.0,3965.5515017381963,48.88849499999992,7237.602421000001,609.5521698984303
1764216320,500,,Aggregated,100.600000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,12017,0,4200.0,3966.4130282725414,48.88849499999992,7237.602421000001,609.5394025131064
1764216321,500,,Aggregated,100.900000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,12115,0,4200.0,3967.6903234610927,48.88849499999992,7237.602421000001,609.2836153528683
1764216322,500,,Aggregated,100.600000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,12218,0,4200.0,3969.673708131702,48.88849499999992,7237.602421000001,609.2133737109183
1764216323,500,,Aggregated,100.200000,0.000000,4200,4200,4300,4300,4400,4600,4900,5000,7100,7200,7200,12318,0,4200.0,3971.2625114088437,48.88849499999992,7237.602421000001,609.4150024354603
1764216324,500,,Aggregated,100.400000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12418,0,4200.0,3972.8832019691718,48.88849499999992,7237.602421000001,609.3914478982123
1764216325,500,,Aggregated,100.900000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12516,0,4200.0,3974.0414217233283,48.88849499999992,7237.602421000001,609.2258708852669
1764216326,500,,Aggregated,100.200000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12620,0,4200.0,3974.6800923932774,48.88849499999992,7237.602421000001,609.0610935023772
1764216327,500,,Aggregated,100.200000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12727,0,4200.0,3976.1840062787887,48.88849499999992,7237.602421000001,608.9547418873261
1764216328,500,,Aggregated,100.600000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12825,0,4200.0,3977.58568129124,48.88849499999992,7237.602421000001,609.1011306042885
1764216329,500,,Aggregated,101.100000,0.000000,4200,4200,4300,4300,4400,4500,4900,5000,7100,7200,7200,12924,0,4200.0,3978.398737915131,48.88849499999992,7237.602421000001,609.2460538532962
